timestamp,station_id,station_name,latitude,longitude,total_slots,available_slots,occupied_slots,occupancy_rate,n_charging_sessions,total_kwh,revenue,avg_session_duration,charger_type,location_type,hour,day_of_week,day_of_month,month,quarter,week_of_year,is_weekend,time_period_encoded,is_business_hours,distance_from_center,zone_encoded,location_type_encoded,rolling_mean_occupancy_1d,rolling_std_occupancy_1d,rolling_mean_occupancy_3d,rolling_std_occupancy_3d,rolling_mean_occupancy_7d,rolling_std_occupancy_7d
2025-10-08 05:11:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,8,0,0.0,1,4.989301058115473,1.2473252645288682,47.0,Both,commercial,5,2,8,10,4,41,0,1,0,32.71592003449244,3,5,0.0,,0.16666666666666666,0.2886751345948133,0.4642857142857143,0.3587760277599913
2025-10-08 12:43:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,4,4,0.5,0,0.0,0.0,87.0,Both,commercial,12,2,8,10,4,41,0,3,1,32.71592003449244,3,5,0.5,,0.16666666666666666,0.2886751345948133,0.4107142857142857,0.31220223909388944
2025-10-09 20:58:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,2,6,0.75,1,91.36652127480984,22.84163031870246,154.0,Both,commercial,20,3,9,10,4,41,0,6,0,32.71592003449244,3,5,0.75,,0.4166666666666667,0.381881307912987,0.4107142857142857,0.31220223909388944
2025-10-10 17:01:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,2,6,0.75,0,0.0,0.0,85.0,Both,commercial,17,4,10,10,4,41,0,5,1,32.71592003449244,3,5,0.75,,0.6666666666666666,0.14433756729740752,0.4107142857142857,0.31220223909388944
2025-10-11 00:53:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,8,0,0.0,1,75.1905213290848,18.7976303322712,16.0,Both,commercial,0,5,11,10,4,41,1,0,0,32.71592003449244,3,5,0.0,,0.5,0.4330127018922197,0.35714285714285715,0.34931906550288605
2025-10-11 13:30:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,5,3,0.375,1,37.056213315455395,9.264053328863849,114.0,Both,commercial,13,5,11,10,4,41,1,3,0,32.71592003449244,3,5,0.375,,0.375,0.3750000000000004,0.3392857142857143,0.343952862218897
2025-10-15 01:58:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,8,0,0.0,1,94.77393141623712,23.69348285405928,118.0,Both,commercial,1,2,15,10,4,42,0,0,0,32.71592003449244,3,5,0.0,,0.125,0.21650635094611037,0.3392857142857143,0.343952862218897
2025-10-25 09:24:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,3,5,0.625,0,0.0,0.0,68.0,Both,commercial,9,5,25,10,4,43,1,2,0,32.71592003449244,3,5,0.625,,0.3333333333333333,0.3145764348029484,0.42857142857142855,0.32159387283905
2025-10-28 17:13:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,1,7,0.875,0,0.0,0.0,112.0,Both,commercial,17,1,28,10,4,44,0,5,1,32.71592003449244,3,5,0.875,,0.5,0.450693909432999,0.48214285714285715,0.3639237230388755
2025-10-29 04:55:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,8,0,0.0,0,0.0,0.0,74.0,Both,commercial,4,2,29,10,4,44,0,0,0,32.71592003449244,3,5,0.0,,0.5,0.450693909432999,0.375,0.38188130791298674
2025-10-30 22:14:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,5,3,0.375,1,56.21873312730812,14.05468328182703,113.0,Both,commercial,22,3,30,10,4,44,0,6,0,32.71592003449244,3,5,0.375,,0.4166666666666667,0.43898557303553115,0.32142857142857145,0.3450327796711773
2025-10-31 13:26:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,4,4,0.5,0,0.0,0.0,112.0,Both,commercial,13,4,31,10,4,44,0,3,1,32.71592003449244,3,5,0.5,,0.2916666666666667,0.26020824993326724,0.39285714285714285,0.31810450514017596
2025-11-01 04:54:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,8,0,0.0,0,0.0,0.0,157.0,Both,commercial,4,5,1,11,4,44,1,0,0,32.71592003449244,3,5,0.0,,0.2916666666666667,0.2602082499332672,0.3392857142857143,0.3514426052172742
2025-11-01 14:16:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,4,4,0.5,0,0.0,0.0,62.0,Both,commercial,14,5,1,11,4,44,1,4,0,32.71592003449244,3,5,0.5,,0.3333333333333333,0.2886751345948134,0.4107142857142857,0.3204349722308279
2025-11-01 23:32:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,7,1,0.125,0,0.0,0.0,116.0,Both,commercial,23,5,1,11,4,44,1,0,0,32.71592003449244,3,5,0.125,,0.20833333333333334,0.2602082499332672,0.3392857142857143,0.320434972230828
2025-11-03 01:20:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,8,0,0.0,0,0.0,0.0,44.0,Both,commercial,1,0,3,11,4,45,0,0,0,32.71592003449244,3,5,0.0,,0.20833333333333334,0.2602082499332672,0.21428571428571427,0.23622779563076754
2025-11-03 17:46:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,1,7,0.875,1,15.892213263932849,3.973053315983212,58.0,Both,commercial,17,0,3,11,4,45,0,5,1,32.71592003449244,3,5,0.875,,0.3333333333333333,0.47324236215002313,0.3392857142857143,0.320434972230828
2025-11-05 00:19:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,7,1,0.125,1,66.36403099468761,16.591007748671903,38.0,Both,commercial,0,2,5,11,4,45,0,0,0,32.71592003449244,3,5,0.125,,0.3333333333333333,0.47324236215002313,0.30357142857142855,0.32959209999778893
2025-11-07 03:57:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,7,1,0.125,1,43.43276788879333,10.858191972198332,283.0,Both,commercial,3,4,7,11,4,45,0,0,0,32.71592003449244,3,5,0.125,,0.375,0.4330127018922197,0.25,0.32274861218395173
2025-11-07 10:48:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,2,6,0.75,1,144.17428625644254,36.043571564110636,115.0,Both,commercial,10,4,7,11,4,45,0,2,1,32.71592003449244,3,5,0.75,,0.3333333333333333,0.3608439182435166,0.35714285714285715,0.34931906550288605
2025-11-08 12:00:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,4,4,0.5,0,0.0,0.0,105.0,Both,commercial,12,5,8,11,4,45,1,3,0,32.71592003449244,3,5,0.5,,0.4583333333333333,0.3145764348029485,0.35714285714285715,0.34931906550288605
2025-11-08 16:49:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,4,4,0.5,0,0.0,0.0,42.0,Both,commercial,16,5,8,11,4,45,1,4,0,32.71592003449244,3,5,0.5,,0.5833333333333334,0.14433756729740782,0.4107142857142857,0.3362963545672747
2025-11-10 09:28:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,3,5,0.625,0,0.0,0.0,156.0,Both,commercial,9,0,10,11,4,46,0,2,1,32.71592003449244,3,5,0.625,,0.5416666666666666,0.07216878364870587,0.5,0.28867513459481275
2025-11-10 09:48:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,1,7,0.875,1,36.79401897716648,9.19850474429162,73.0,Both,commercial,9,0,10,11,4,46,0,2,1,32.71592003449244,3,5,0.875,,0.6666666666666666,0.19094065395649434,0.5,0.28867513459481275
2025-11-11 15:59:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,2,6,0.75,0,0.0,0.0,25.0,Both,commercial,15,1,11,11,4,46,0,4,1,32.71592003449244,3,5,0.75,,0.75,0.12500000000000158,0.5892857142857143,0.24700588001483806
2025-11-13 14:13:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,3,5,0.625,1,46.958805956616985,11.739701489154246,44.0,Both,commercial,14,3,13,11,4,46,0,4,1,32.71592003449244,3,5,0.625,,0.75,0.12500000000000158,0.6607142857142857,0.13908716006604577
2025-11-14 18:07:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,1,7,0.875,0,0.0,0.0,63.0,Both,commercial,18,4,14,11,4,46,0,5,0,32.71592003449244,3,5,0.875,,0.75,0.12500000000000158,0.6785714285714286,0.1590522525700871
2025-11-17 06:09:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,6,2,0.25,1,33.1487405785497,8.287185144637425,87.0,Both,commercial,6,0,17,11,4,47,0,1,0,32.71592003449244,3,5,0.25,,0.5833333333333334,0.31457643480294856,0.6428571428571429,0.22160131510697903
2025-11-19 01:24:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,8,0,0.0,1,61.84911692278743,15.462279230696858,203.0,Both,commercial,1,2,19,11,4,47,0,0,0,32.71592003449244,3,5,0.0,,0.375,0.4506939094329991,0.5714285714285714,0.32959209999778843
2025-11-19 11:51:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,2,6,0.75,0,0.0,0.0,52.0,Both,commercial,11,2,19,11,4,47,0,2,1,32.71592003449244,3,5,0.75,,0.3333333333333333,0.38188130791298713,0.5892857142857143,0.3362963545672743
2025-12-01 18:37:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,1,7,0.875,1,170.85185243115438,42.712963107788596,83.0,Both,commercial,18,0,1,12,4,49,0,5,0,32.71592003449244,3,5,0.875,,0.5416666666666666,0.47324236215002313,0.5892857142857143,0.3362963545672743
2025-12-01 22:09:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,4,4,0.5,1,54.26104851361573,13.565262128403932,66.0,Both,commercial,22,0,1,12,4,49,0,6,0,32.71592003449244,3,5,0.5,,0.7083333333333334,0.19094065395649404,0.5535714285714286,0.32959209999778843
2025-12-02 10:48:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,1,7,0.875,1,229.77988838076428,57.44497209519107,27.0,Both,commercial,10,1,2,12,4,49,0,2,1,32.71592003449244,3,5,0.875,,0.75,0.21650635094611026,0.5892857142857143,0.3514426052172738
2025-12-02 20:01:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,1,7,0.875,1,26.03058626901827,6.507646567254567,23.0,Both,commercial,20,1,2,12,4,49,0,6,0,32.71592003449244,3,5,0.875,,0.75,0.21650635094611026,0.5892857142857143,0.3514426052172738
2025-12-04 01:56:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,7,1,0.125,0,0.0,0.0,77.0,Both,commercial,1,3,4,12,4,49,0,0,0,32.71592003449244,3,5,0.125,,0.625,0.43301270189221963,0.5714285714285714,0.3740066207715475
2025-12-09 17:29:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,1,7,0.875,1,142.0651887556221,35.516297188905526,45.0,Both,commercial,17,1,9,12,4,50,0,5,1,32.71592003449244,3,5,0.875,,0.625,0.43301270189221963,0.6964285714285714,0.2873835167755546
2025-12-10 07:05:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,5,3,0.375,2,133.72314227773234,33.430785569433084,157.0,Both,commercial,7,2,10,12,4,50,0,1,0,32.71592003449244,3,5,0.375,,0.4583333333333333,0.381881307912987,0.6428571428571429,0.3098098495160259
2025-12-15 01:47:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,8,0,0.0,0,0.0,0.0,114.0,Both,commercial,1,0,15,12,4,51,0,0,0,32.71592003449244,3,5,0.0,,0.4166666666666667,0.4389855730355311,0.5178571428571429,0.3710105248154145
2025-12-19 00:53:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,8,0,0.0,1,101.41400327726095,25.353500819315236,90.0,Both,commercial,0,4,19,12,4,51,0,0,0,32.71592003449244,3,5,0.0,,0.125,0.21650635094611023,0.44642857142857145,0.41992771486803
2025-12-22 01:00:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,7,1,0.125,0,0.0,0.0,117.0,Both,commercial,1,0,22,12,4,52,0,0,0,32.71592003449244,3,5,0.125,,0.041666666666666664,0.07216878364870491,0.3392857142857143,0.38672156835192323
2025-12-22 17:51:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,1,7,0.875,0,0.0,0.0,116.0,Both,commercial,17,0,22,12,4,52,0,5,1,32.71592003449244,3,5,0.875,,0.3333333333333333,0.4732423621500231,0.3392857142857143,0.3867215683519233
2025-12-23 04:32:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,8,0,0.0,0,0.0,0.0,78.0,Both,commercial,4,1,23,12,4,52,0,0,0,32.71592003449244,3,5,0.0,,0.3333333333333333,0.47324236215002313,0.32142857142857145,0.4008918628686364
2025-12-23 07:17:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,5,3,0.375,0,0.0,0.0,30.0,Both,commercial,7,1,23,12,4,52,0,1,0,32.71592003449244,3,5,0.375,,0.4166666666666667,0.43898557303553115,0.25,0.3227486121839511
2025-12-23 10:21:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,2,6,0.75,0,0.0,0.0,147.0,Both,commercial,10,1,23,12,4,52,0,2,1,32.71592003449244,3,5,0.75,,0.375,0.3750000000000004,0.30357142857142855,0.3740066207715476
2025-12-27 09:57:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,3,5,0.625,0,0.0,0.0,44.0,Both,commercial,9,5,27,12,4,52,1,2,0,32.71592003449244,3,5,0.625,,0.5833333333333334,0.19094065395649434,0.39285714285714285,0.3639237230388753
2025-12-28 03:36:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,8,0,0.0,0,0.0,0.0,61.0,Both,commercial,3,6,28,12,4,52,1,0,0,32.71592003449244,3,5,0.0,,0.4583333333333333,0.4018187817080402,0.39285714285714285,0.3639237230388753
2025-12-29 22:31:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,5,3,0.375,0,0.0,0.0,116.0,Both,commercial,22,0,29,12,4,1,0,6,0,32.71592003449244,3,5,0.375,,0.3333333333333333,0.31457643480294833,0.42857142857142855,0.3450327796711769
2025-12-30 19:27:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,1,7,0.875,0,0.0,0.0,87.0,Both,commercial,19,1,30,12,4,1,0,5,0,32.71592003449244,3,5,0.875,,0.4166666666666667,0.43898557303553115,0.42857142857142855,0.3450327796711769
2025-12-30 20:57:00,2,Charging Station 2,28.431203728088487,77.0779972601681,8,3,5,0.625,0,0.0,0.0,25.0,Both,commercial,20,1,30,12,4,1,0,6,0,32.71592003449244,3,5,0.625,,0.625,0.2500000000000009,0.5178571428571429,0.2925157708406096
2025-01-01 00:38:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,14,2,0.125,0,0.0,0.0,291.0,AC,parking,0,2,1,1,1,1,0,0,0,3.9907388403790245,1,2,0.125,,0.125,,0.125,
2025-01-04 11:55:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,6,10,0.625,0,0.0,0.0,42.0,AC,parking,11,5,4,1,1,1,1,2,0,3.9907388403790245,1,2,0.625,,0.375,0.3535533905932738,0.375,0.3535533905932738
2025-01-05 14:13:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,9,7,0.4375,0,0.0,0.0,66.0,AC,parking,14,6,5,1,1,1,1,4,0,3.9907388403790245,1,2,0.4375,,0.3958333333333333,0.2525907427704613,0.3958333333333333,0.2525907427704613
2025-01-06 03:09:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,14,2,0.125,2,303.6519415079317,75.91298537698293,110.0,AC,parking,3,0,6,1,1,2,0,0,0,3.9907388403790245,1,2,0.125,,0.3958333333333333,0.2525907427704613,0.328125,0.24672331838181275
2025-01-06 14:22:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,6,10,0.625,2,226.10827208551822,56.527068021379556,35.5,AC,parking,14,0,6,1,1,2,0,4,1,3.9907388403790245,1,2,0.625,,0.3958333333333333,0.2525907427704613,0.3875,0.25155764746872633
2025-01-07 15:23:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,5,11,0.6875,1,126.97274263615607,31.743185659039018,88.0,AC,parking,15,1,7,1,1,2,0,4,1,3.9907388403790245,1,2,0.6875,,0.4791666666666667,0.3083051788947655,0.4375,0.25617376914899
2025-01-10 10:30:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,3,13,0.8125,1,16.3833425405878,4.09583563514695,155.0,AC,parking,10,4,10,1,1,2,0,2,1,3.9907388403790245,1,2,0.8125,,0.7083333333333334,0.09547032697824666,0.49107142857142855,0.273453443412742
2025-01-11 05:19:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,16,0,0.0,1,3.1746411091826228,0.7936602772956557,31.0,AC,parking,5,5,11,1,1,2,1,1,0,3.9907388403790245,1,2,0.0,,0.5,0.4375,0.4732142857142857,0.30374644814697793
2025-01-14 03:31:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,15,1,0.0625,1,170.02558339744203,42.50639584936051,181.0,AC,parking,3,1,14,1,1,3,0,0,0,3.9907388403790245,1,2,0.0625,,0.2916666666666667,0.4521361336293897,0.39285714285714285,0.3301559876641285
2025-01-14 04:36:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,15,1,0.0625,0,0.0,0.0,22.0,AC,parking,4,1,14,1,1,3,0,0,0,3.9907388403790245,1,2,0.0625,,0.041666666666666664,0.036084391824351976,0.3392857142857143,0.35144260521727405
2025-01-15 03:12:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,16,0,0.0,2,63.63995825001791,15.909989562504478,162.5,AC,parking,3,2,15,1,1,3,0,0,0,3.9907388403790245,1,2,0.0,,0.041666666666666664,0.036084391824351976,0.32142857142857145,0.3669776819475798
2025-01-15 11:27:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,4,12,0.75,0,0.0,0.0,93.0,AC,parking,11,2,15,1,1,3,0,2,1,3.9907388403790245,1,2,0.75,,0.2708333333333333,0.4161455074049621,0.3392857142857143,0.38672156835192345
2025-01-16 01:18:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,16,0,0.0,2,151.69204085136514,37.923010212841284,48.0,AC,parking,1,3,16,1,1,3,0,0,0,3.9907388403790245,1,2,0.0,,0.25,0.4330127018922193,0.24107142857142858,0.3705088200222576
2025-01-16 23:13:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,13,3,0.1875,0,0.0,0.0,84.0,AC,parking,23,3,16,1,1,3,0,0,0,3.9907388403790245,1,2,0.1875,,0.3125,0.3903123748998999,0.15178571428571427,0.2720895773366522
2025-01-17 12:37:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,7,9,0.5625,2,76.60590666973137,19.151476667432842,36.5,AC,parking,12,4,17,1,1,3,0,3,1,3.9907388403790245,1,2,0.5625,,0.25,0.28641098093474,0.23214285714285715,0.30128692225818476
2025-01-19 13:32:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,9,7,0.4375,0,0.0,0.0,106.0,AC,parking,13,6,19,1,1,3,1,3,0,3.9907388403790245,1,2,0.4375,,0.3958333333333333,0.19094065395649334,0.2857142857142857,0.2994290201287077
2025-01-28 15:09:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,4,12,0.75,0,0.0,0.0,75.0,AC,parking,15,1,28,1,1,5,0,4,1,3.9907388403790245,1,2,0.75,,0.5833333333333334,0.15728821740147397,0.38392857142857145,0.3256175451573297
2025-01-31 17:19:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,1,15,0.9375,1,30.77960804633188,7.69490201158297,102.0,AC,parking,17,4,31,1,1,5,0,5,1,3.9907388403790245,1,2,0.9375,,0.7083333333333334,0.2525907427704613,0.5178571428571429,0.3340765523905304
2025-02-01 18:56:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,5,11,0.6875,3,513.918218884444,128.479554721111,91.33333333333333,AC,parking,18,5,1,2,1,5,1,5,0,3.9907388403790245,1,2,0.6875,,0.7916666666666666,0.13010412496663323,0.5089285714285714,0.32761085001510404
2025-02-02 01:38:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,15,1,0.0625,0,0.0,0.0,92.0,AC,parking,1,6,2,2,1,5,1,0,0,3.9907388403790245,1,2,0.0625,,0.5625,0.45069390943299864,0.5178571428571429,0.31190419392896296
2025-02-04 08:50:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,5,11,0.6875,1,81.52677650313089,20.381694125782722,80.0,AC,parking,8,1,4,2,1,6,0,1,0,3.9907388403790245,1,2,0.6875,,0.4791666666666667,0.3608439182435161,0.5892857142857143,0.27917555067598243
2025-02-06 17:27:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,4,12,0.75,1,72.63859268776652,18.15964817194163,114.0,AC,parking,17,3,6,2,1,6,0,5,1,3.9907388403790245,1,2,0.75,,0.5,0.3801726581436387,0.6160714285714286,0.28510910609966905
2025-02-07 00:35:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,15,1,0.0625,0,0.0,0.0,116.0,AC,parking,0,4,7,2,1,6,0,0,0,3.9907388403790245,1,2,0.0625,,0.5,0.3801726581436387,0.5625,0.351707146169461
2025-02-07 10:11:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,2,14,0.875,0,0.0,0.0,64.0,AC,parking,10,4,7,2,1,6,0,2,1,3.9907388403790245,1,2,0.875,,0.5625,0.4375,0.5803571428571429,0.3657082984070904
2025-02-08 02:56:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,16,0,0.0,0,0.0,0.0,119.0,AC,parking,2,5,8,2,1,6,1,0,0,3.9907388403790245,1,2,0.0,,0.3125,0.4881406047441659,0.44642857142857145,0.3843090584164682
2025-02-08 05:00:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,14,2,0.125,0,0.0,0.0,30.0,AC,parking,5,5,8,2,1,6,1,1,0,3.9907388403790245,1,2,0.125,,0.3333333333333333,0.4732423621500228,0.36607142857142855,0.3843090584164682
2025-02-13 23:27:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,12,4,0.25,1,85.2315789645262,21.30789474113155,66.0,AC,parking,23,3,13,2,1,7,0,0,0,3.9907388403790245,1,2,0.25,,0.125,0.1249999999999998,0.39285714285714285,0.3657082984070904
2025-02-18 10:35:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,3,13,0.8125,1,4.779360746766523,1.1948401866916307,83.0,AC,parking,10,1,18,2,1,8,0,2,1,3.9907388403790245,1,2,0.8125,,0.3958333333333333,0.3662165798176447,0.4107142857142857,0.38503439858698085
2025-02-21 19:30:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,3,13,0.8125,1,47.9264513789085,11.981612844727126,118.0,AC,parking,19,4,21,2,1,8,0,5,0,3.9907388403790245,1,2,0.8125,,0.625,0.3247595264191646,0.41964285714285715,0.39481385004895175
2025-02-21 20:41:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,3,13,0.8125,0,0.0,0.0,110.0,AC,parking,20,4,21,2,1,8,0,6,0,3.9907388403790245,1,2,0.8125,,0.8125,0.0,0.5267857142857143,0.38333980325802947
2025-02-23 21:54:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,7,9,0.5625,0,0.0,0.0,66.0,AC,parking,21,6,23,2,1,8,1,6,0,3.9907388403790245,1,2,0.5625,,0.7291666666666666,0.1443375672974068,0.48214285714285715,0.3530268774335407
2025-02-24 22:10:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,10,6,0.375,0,0.0,0.0,20.0,AC,parking,22,0,24,2,1,9,0,6,0,3.9907388403790245,1,2,0.375,,0.5833333333333334,0.21949278651776546,0.5357142857142857,0.29060179758890814
2025-02-25 11:35:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,4,12,0.75,1,62.91017501811227,15.727543754528067,252.0,AC,parking,11,1,25,2,1,9,0,2,1,3.9907388403790245,1,2,0.75,,0.5625,0.18750000000000008,0.625,0.23385358667337128
2025-02-27 11:18:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,3,13,0.8125,0,0.0,0.0,90.0,AC,parking,11,3,27,2,1,9,0,2,1,3.9907388403790245,1,2,0.8125,,0.6458333333333334,0.23662118107501157,0.7053571428571429,0.17197643110944835
2025-03-04 18:35:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,2,14,0.875,4,368.51959146982034,92.12989786745509,74.5,AC,parking,18,1,4,3,1,10,0,5,0,3.9907388403790245,1,2,0.875,,0.8125,0.06250000000000126,0.7142857142857143,0.17990572928223103
2025-03-06 22:32:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,10,6,0.375,0,0.0,0.0,95.0,AC,parking,22,3,6,3,1,10,0,6,0,3.9907388403790245,1,2,0.375,,0.6875,0.2724311839712923,0.6517857142857143,0.21304202581158663
2025-03-07 18:59:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,2,14,0.875,1,37.70813619231359,9.427034048078397,180.0,AC,parking,18,4,7,3,1,10,0,5,0,3.9907388403790245,1,2,0.875,,0.7083333333333334,0.2886751345948131,0.6607142857142857,0.22202061787569355
2025-03-08 04:31:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,14,2,0.125,0,0.0,0.0,117.0,AC,parking,4,5,8,3,1,10,1,0,0,3.9907388403790245,1,2,0.125,,0.4583333333333333,0.38188130791298663,0.5982142857142857,0.30159545989383096
2025-03-08 12:09:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,8,8,0.5,1,40.466247450998814,10.116561862749704,54.0,AC,parking,12,5,8,3,1,10,1,3,0,3.9907388403790245,1,2,0.5,,0.5,0.375,0.6160714285714286,0.28964006809766324
2025-03-08 17:42:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,7,9,0.5625,0,0.0,0.0,21.0,AC,parking,17,5,8,3,1,10,1,5,0,3.9907388403790245,1,2,0.5625,,0.3958333333333333,0.23662118107501132,0.5892857142857143,0.2838012592676515
2025-03-09 22:20:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,11,5,0.3125,0,0.0,0.0,53.0,AC,parking,22,6,9,3,1,10,1,6,0,3.9907388403790245,1,2,0.3125,,0.4583333333333333,0.1301041249666332,0.5178571428571429,0.28116731588826155
2025-03-10 06:04:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,12,4,0.25,0,0.0,0.0,15.0,AC,parking,6,0,10,3,1,11,0,1,0,3.9907388403790245,1,2,0.25,,0.375,0.16535945694153673,0.42857142857142855,0.24587368514670085
2025-03-12 07:49:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,9,7,0.4375,0,0.0,0.0,150.0,AC,parking,7,2,12,3,1,11,0,1,0,3.9907388403790245,1,2,0.4375,,0.3333333333333333,0.09547032697824621,0.4375,0.24473625259314008
2025-03-12 15:54:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,6,10,0.625,0,0.0,0.0,61.0,AC,parking,15,2,12,3,1,11,0,4,1,3.9907388403790245,1,2,0.625,,0.4375,0.18749999999999992,0.4017857142857143,0.1799057292822309
2025-03-13 10:58:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,2,14,0.875,1,9.526384348407857,2.3815960871019644,117.0,AC,parking,10,3,13,3,1,11,0,2,1,3.9907388403790245,1,2,0.875,,0.6458333333333334,0.21949278651776555,0.5089285714285714,0.20863074009906987
2025-03-15 13:56:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,10,6,0.375,1,72.20639460370501,18.051598650926252,116.0,AC,parking,13,5,15,3,1,11,1,3,0,3.9907388403790245,1,2,0.375,,0.625,0.2500000000000001,0.49107142857142855,0.21478117324605597
2025-03-16 03:22:00,3,Charging Station 3,28.520223002348644,77.35403628889803,16,15,1,0.0625,0,0.0,0.0,19.0,AC,parking,3,6,16,3,1,11,1,0,0,3.9907388403790245,1,2,0.0625,,0.4375,0.409839907768875,0.41964285714285715,0.2644626177562268
