date,station_id,available_slots,occupied_slots,occupancy_rate,n_charging_sessions,total_kwh,revenue,avg_session_duration
2025-03-19,24,1.0,9.0,0.9,4,264.85885146273336,66.21471286568334,79.0
2025-03-19,25,7.0,5.0,0.4166666666666667,1,79.00377776680276,19.75094444170069,30.0
2025-03-20,2,2.0,6.0,0.75,2,97.63340703833617,24.408351759584043,48.0
2025-03-20,4,6.0,0.0,0.0,2,110.80486811475419,27.701217028688546,82.5
2025-03-20,5,3.0,7.0,0.7,1,29.74775747886189,7.436939369715472,56.0
2025-03-20,6,2.6666666666666665,7.333333333333333,0.7333333333333334,1,22.792448087403347,5.698112021850837,115.66666666666667
2025-03-20,7,4.0,0.0,0.0,1,48.411113997455736,12.102778499363934,28.0
2025-03-20,14,7.0,5.0,0.41666666666666663,1,72.21862329863109,18.05465582465777,32.0
2025-03-20,15,4.0,6.0,0.6,0,0.0,0.0,27.0
2025-03-20,18,3.0,5.0,0.625,0,0.0,0.0,275.0
2025-03-20,20,5.0,7.0,0.5833333333333333,0,0.0,0.0,85.0
2025-03-20,23,6.0,0.0,0.0,0,0.0,0.0,69.0
2025-03-20,24,1.0,9.0,0.9,0,0.0,0.0,44.0
2025-03-21,1,2.0,6.0,0.75,0,0.0,0.0,76.0
2025-03-21,2,2.6666666666666665,5.333333333333333,0.6666666666666666,4,321.78961014744806,80.44740253686201,95.0
2025-03-21,7,0.5,3.5,0.875,0,0.0,0.0,92.5
2025-03-21,8,6.0,0.0,0.0,2,99.80279550310739,24.950698875776848,60.0
2025-03-21,10,8.0,2.0,0.19999999999999996,0,0.0,0.0,60.0
2025-03-21,11,1.0,9.0,0.9,0,0.0,0.0,74.0
2025-03-21,12,2.5,3.5,0.5833333333333334,5,259.61539300366144,64.90384825091536,102.16666666666667
2025-03-21,13,6.0,10.0,0.625,0,0.0,0.0,26.0
2025-03-21,15,2.0,8.0,0.8,4,152.21124277913253,38.05281069478313,69.25
2025-03-21,18,7.0,1.0,0.125,0,0.0,0.0,109.0
2025-03-21,21,4.0,0.0,0.0,0,0.0,0.0,107.0
2025-03-21,22,7.0,5.0,0.41666666666666663,0,0.0,0.0,69.0
2025-03-22,1,4.0,4.0,0.5,0,0.0,0.0,73.0
2025-03-22,3,6.0,10.0,0.625,1,41.55598176305923,10.388995440764807,114.0
2025-03-22,4,2.0,4.0,0.6666666666666667,2,128.54194791823596,32.13548697955899,171.5
2025-03-22,6,5.0,5.0,0.5,1,43.38533668110024,10.84633417027506,39.0
2025-03-22,7,2.25,1.75,0.4375,2,32.374207371733256,8.093551842933314,49.5
2025-03-22,9,4.333333333333333,1.6666666666666667,0.2777777777777778,3,144.2067216120628,36.0516804030157,88.16666666666667
2025-03-22,13,9.0,7.0,0.4375,1,53.04444524183333,13.261111310458332,26.0
2025-03-22,16,4.0,0.0,0.0,1,309.14883716613764,77.28720929153441,32.0
2025-03-22,18,5.0,3.0,0.375,1,127.00247781027961,31.750619452569904,98.0
2025-03-22,20,6.0,6.0,0.5,1,9.708050137516494,2.4270125343791236,44.5
2025-03-22,22,6.0,6.0,0.5,0,0.0,0.0,67.0
2025-03-22,23,4.0,2.0,0.33333333333333337,1,100.06100451011042,25.015251127527605,48.0
2025-03-23,1,3.5,4.5,0.5625,0,0.0,0.0,60.0
2025-03-23,2,3.0,5.0,0.625,0,0.0,0.0,160.5
2025-03-23,9,3.0,3.0,0.5,3,290.8625478711214,72.71563696778036,99.83333333333334
2025-03-23,10,4.0,6.0,0.6,4,373.08915391327355,93.27228847831839,49.0
2025-03-23,11,10.0,0.0,0.0,2,221.7344913777466,55.43362284443665,52.0
2025-03-23,14,7.0,5.0,0.41666666666666663,0,0.0,0.0,21.0
2025-03-23,16,3.0,1.0,0.25,0,0.0,0.0,99.0
2025-03-23,22,6.0,6.0,0.5,1,52.97408979631728,13.24352244907932,61.0
2025-03-23,23,3.0,3.0,0.5,0,0.0,0.0,100.0
2025-03-23,24,9.0,1.0,0.09999999999999998,0,0.0,0.0,71.0
2025-03-23,25,6.0,6.0,0.5,1,70.03637057773368,17.50909264443342,278.0
2025-03-24,4,2.75,3.25,0.5416666666666667,4,363.4338992000675,90.85847480001688,56.5
2025-03-24,6,5.0,5.0,0.5,1,18.300117618808912,4.575029404702228,89.0
2025-03-24,12,1.0,5.0,0.8333333333333334,0,0.0,0.0,29.0
2025-03-24,13,6.0,10.0,0.625,0,0.0,0.0,88.0
2025-03-24,19,3.0,1.0,0.25,0,0.0,0.0,20.0
2025-03-24,24,9.0,1.0,0.09999999999999998,0,0.0,0.0,60.0
2025-03-24,25,8.0,4.0,0.33333333333333337,0,0.0,0.0,17.0
2025-03-25,2,1.0,7.0,0.875,0,0.0,0.0,254.0
2025-03-25,3,3.0,13.0,0.8125,1,55.31624769997437,13.829061924993592,63.0
2025-03-25,5,7.0,3.0,0.3,1,31.767950265369976,7.941987566342494,83.0
2025-03-25,6,2.0,8.0,0.8,0,0.0,0.0,15.0
2025-03-25,10,2.0,8.0,0.8,0,0.0,0.0,160.0
2025-03-25,11,2.0,8.0,0.8,0,0.0,0.0,44.0
2025-03-25,13,5.0,11.0,0.6875,0,0.0,0.0,55.0
2025-03-25,17,2.0,6.0,0.75,0,0.0,0.0,49.0
2025-03-25,19,2.5,1.5,0.375,1,37.08064116393094,9.270160290982735,48.0
2025-03-25,20,12.0,0.0,0.0,0,0.0,0.0,204.0
2025-03-25,21,1.0,3.0,0.75,0,0.0,0.0,25.0
2025-03-25,22,12.0,0.0,0.0,0,0.0,0.0,39.0
2025-03-25,24,0.0,10.0,1.0,1,35.463229039509315,8.865807259877329,108.0
2025-03-25,25,5.0,7.0,0.5833333333333333,0,0.0,0.0,42.0
2025-03-26,3,16.0,0.0,0.0,1,137.03102662024287,34.25775665506072,46.0
2025-03-26,4,3.0,3.0,0.5,4,207.75199208999788,51.93799802249947,63.333333333333336
2025-03-26,5,4.0,6.0,0.6,0,0.0,0.0,43.0
2025-03-26,9,6.0,0.0,0.0,1,118.49172325792286,29.622930814480714,50.0
2025-03-26,12,3.5,2.5,0.4166666666666667,0,0.0,0.0,46.0
2025-03-26,15,4.0,6.0,0.6,0,0.0,0.0,41.0
2025-03-26,17,1.0,7.0,0.875,0,0.0,0.0,23.0
2025-03-26,19,1.0,3.0,0.75,1,54.00150226623012,13.50037556655753,75.0
2025-03-26,23,2.0,4.0,0.6666666666666667,0,0.0,0.0,91.0
2025-03-26,24,10.0,0.0,0.0,0,0.0,0.0,16.0
2025-03-26,25,7.5,4.5,0.37500000000000006,0,0.0,0.0,70.5
2025-03-27,2,2.0,6.0,0.75,0,0.0,0.0,80.0
2025-03-27,6,7.0,3.0,0.30000000000000004,0,0.0,0.0,129.0
2025-03-27,11,7.0,3.0,0.30000000000000004,0,0.0,0.0,214.0
2025-03-27,12,3.6666666666666665,2.3333333333333335,0.38888888888888884,1,72.25591744585645,18.063979361464114,71.0
2025-03-27,16,1.0,3.0,0.75,0,0.0,0.0,146.5
2025-03-27,24,6.5,3.5,0.35,1,8.497718961313405,2.124429740328351,92.0
2025-03-27,25,10.0,2.0,0.16666666666666663,0,0.0,0.0,63.0
2025-03-28,1,2.0,6.0,0.75,0,0.0,0.0,54.0
2025-03-28,2,2.0,6.0,0.75,1,38.91092810019612,9.72773202504903,110.0
2025-03-28,3,10.0,6.0,0.375,1,73.04520443371437,18.261301108428594,27.0
2025-03-28,4,3.5,2.5,0.4166666666666667,0,0.0,0.0,189.0
2025-03-28,5,3.0,7.0,0.7,0,0.0,0.0,19.0
2025-03-28,7,2.0,2.0,0.5,1,17.153689993830447,4.288422498457612,80.0
2025-03-28,11,2.0,8.0,0.8,0,0.0,0.0,242.0
2025-03-28,14,6.5,5.5,0.4583333333333333,3,429.8781866521148,107.4695466630287,37.0
2025-03-28,15,2.0,8.0,0.8,2,171.27377948939244,42.81844487234811,25.5
2025-03-28,16,2.5,1.5,0.375,0,0.0,0.0,148.5
2025-03-28,17,3.0,5.0,0.625,0,0.0,0.0,64.5
2025-03-28,18,8.0,0.0,0.0,2,180.08704940187923,45.02176235046981,58.0
2025-03-28,20,4.0,8.0,0.6666666666666667,0,0.0,0.0,21.0
2025-03-28,22,12.0,0.0,0.0,1,145.6341470261365,36.408536756534126,113.0
2025-03-28,23,1.0,5.0,0.8333333333333334,2,117.03074371394558,29.257685928486396,52.0
2025-03-28,24,2.0,8.0,0.8,0,0.0,0.0,36.0
2025-03-29,3,14.5,1.5,0.09375,0,0.0,0.0,112.0
2025-03-29,4,4.0,2.0,0.3333333333333333,1,54.88762889703627,13.721907224259068,49.5
2025-03-29,5,5.0,5.0,0.5,1,20.107903246847684,5.026975811711921,52.0
2025-03-29,9,3.0,3.0,0.5,0,0.0,0.0,88.0
2025-03-29,10,5.0,5.0,0.5,0,0.0,0.0,45.0
2025-03-29,12,4.0,2.0,0.3333333333333333,0,0.0,0.0,43.5
2025-03-29,13,6.0,10.0,0.625,1,27.256901447449515,6.814225361862379,226.0
2025-03-29,16,2.0,2.0,0.5,0,0.0,0.0,70.0
2025-03-29,17,4.0,4.0,0.5,0,0.0,0.0,196.0
2025-03-29,18,4.0,4.0,0.5,0,0.0,0.0,211.0
2025-03-29,23,6.0,0.0,0.0,0,0.0,0.0,55.0
2025-03-29,24,4.0,6.0,0.6,1,114.92869100569318,28.732172751423295,65.0
2025-03-29,25,12.0,0.0,0.0,0,0.0,0.0,73.0
2025-03-30,1,5.0,3.0,0.375,2,220.57678301810705,55.14419575452676,57.5
2025-03-30,2,4.0,4.0,0.5,2,122.73295091456085,30.68323772864021,180.5
2025-03-30,3,9.0,7.0,0.4375,2,294.8667465047731,73.71668662619328,77.0
2025-03-30,7,2.0,2.0,0.5,2,126.52668426786188,31.63167106696547,65.0
2025-03-30,10,5.0,5.0,0.5,0,0.0,0.0,158.0
2025-03-30,12,3.0,3.0,0.5,2,40.59481383585248,10.14870345896312,45.0
2025-03-30,14,7.5,4.5,0.37500000000000006,1,5.409473759417478,1.3523684398543696,69.0
2025-03-30,18,8.0,0.0,0.0,0,0.0,0.0,32.0
2025-03-30,19,2.0,2.0,0.5,5,317.09791081956104,79.27447770489026,75.58333333333334
2025-03-30,20,12.0,0.0,0.0,0,0.0,0.0,166.0
2025-03-30,24,3.0,7.0,0.7,1,26.23669419948735,6.559173549871837,218.0
2025-03-31,1,1.0,7.0,0.875,1,34.66126020116024,8.66531505029006,103.0
2025-03-31,5,9.0,1.0,0.09999999999999998,0,0.0,0.0,47.0
2025-03-31,6,1.5,8.5,0.85,3,143.6620071874517,35.91550179686293,42.0
2025-03-31,9,6.0,0.0,0.0,0,0.0,0.0,110.0
2025-03-31,10,2.0,8.0,0.8,1,14.09502190093332,3.52375547523333,107.0
2025-03-31,11,4.0,6.0,0.6000000000000001,2,311.44523273905264,77.86130818476316,114.5
2025-03-31,12,2.5,3.5,0.5833333333333334,2,36.68836708786736,9.17209177196684,75.5
2025-03-31,13,10.0,6.0,0.375,1,106.05915839414837,26.514789598537092,74.0
2025-03-31,16,1.0,3.0,0.75,0,0.0,0.0,26.0
2025-03-31,17,6.5,1.5,0.1875,0,0.0,0.0,27.5
2025-03-31,21,3.0,1.0,0.25,2,144.69591735199563,36.17397933799891,71.0
2025-03-31,23,3.3333333333333335,2.6666666666666665,0.4444444444444445,3,144.29691756791766,36.074229391979415,69.66666666666667
2025-04-01,2,3.5,4.5,0.5625,2,108.25000500295238,27.062501250738094,71.0
2025-04-01,3,10.0,6.0,0.375,1,25.984463569722113,6.496115892430528,70.0
2025-04-01,4,5.0,1.0,0.16666666666666663,0,0.0,0.0,204.0
2025-04-01,6,8.0,2.0,0.19999999999999996,0,0.0,0.0,113.0
2025-04-01,8,2.0,4.0,0.6666666666666667,0,0.0,0.0,269.0
2025-04-01,10,3.0,7.0,0.7,0,0.0,0.0,62.0
2025-04-01,11,3.0,7.0,0.7,2,115.19147541831794,28.797868854579484,32.0
2025-04-01,13,7.0,9.0,0.5625,2,328.551365479859,82.13784136996475,104.5
2025-04-01,14,3.0,9.0,0.75,1,6.578060925137896,1.644515231284474,33.0
2025-04-01,23,1.0,5.0,0.8333333333333334,1,75.64979753211095,18.912449383027738,68.0
2025-04-02,4,6.0,0.0,0.0,0,0.0,0.0,40.0
2025-04-02,5,4.0,6.0,0.6,1,32.93408033924323,8.233520084810808,98.0
2025-04-02,6,8.0,2.0,0.19999999999999996,0,0.0,0.0,90.0
2025-04-02,8,5.0,1.0,0.16666666666666663,1,4.195571857349038,1.0488929643372595,33.0
2025-04-02,11,3.0,7.0,0.7,0,0.0,0.0,31.0
2025-04-02,12,6.0,0.0,0.0,1,26.575854421754258,6.6439636054385645,45.0
2025-04-02,15,4.666666666666667,5.333333333333333,0.5333333333333333,2,332.5322275032388,83.1330568758097,50.666666666666664
2025-04-02,17,3.0,5.0,0.625,0,0.0,0.0,218.0
2025-04-02,22,8.0,4.0,0.33333333333333337,1,50.28978182049254,12.572445455123136,121.5
2025-04-02,24,2.5,7.5,0.75,2,95.45069698208141,23.862674245520353,82.5
2025-04-03,5,2.0,8.0,0.8,0,0.0,0.0,52.0
2025-04-03,11,1.5,8.5,0.8500000000000001,4,123.87003680668121,30.967509201670303,38.25
2025-04-03,12,2.0,4.0,0.6666666666666667,1,62.84300162810762,15.710750407026906,112.0
2025-04-03,15,4.0,6.0,0.6,0,0.0,0.0,97.0
2025-04-03,16,2.5,1.5,0.375,2,93.11055500041329,23.27763875010332,62.5
2025-04-03,17,1.0,7.0,0.875,1,44.531689583132874,11.132922395783218,29.0
2025-04-03,18,3.0,5.0,0.625,2,380.3164503579411,95.07911258948528,92.5
2025-04-03,19,0.0,4.0,1.0,1,35.47917523977967,8.869793809944918,104.0
2025-04-03,20,5.0,7.0,0.5833333333333333,0,0.0,0.0,20.0
2025-04-03,21,1.0,3.0,0.75,0,0.0,0.0,69.0
2025-04-03,25,12.0,0.0,0.0,1,26.74683466523417,6.686708666308543,251.0
2025-04-04,1,3.0,5.0,0.625,2,272.9959404661451,68.24898511653628,117.0
2025-04-04,2,2.0,6.0,0.75,2,199.54143039884573,49.88535759971143,65.0
2025-04-04,5,8.5,1.5,0.15000000000000002,2,142.79702113983817,35.69925528495954,65.0
2025-04-04,8,4.0,2.0,0.33333333333333337,0,0.0,0.0,24.0
2025-04-04,9,4.0,2.0,0.33333333333333337,0,0.0,0.0,99.0
2025-04-04,10,4.0,6.0,0.6000000000000001,1,96.92300915532442,24.230752288831106,25.5
2025-04-04,13,3.0,13.0,0.8125,0,0.0,0.0,113.0
2025-04-04,19,0.0,4.0,1.0,0,0.0,0.0,24.0
2025-04-04,21,1.5,2.5,0.625,1,35.881156894605,8.97028922365125,92.0
2025-04-04,24,10.0,0.0,0.0,1,21.863186737763876,5.465796684440969,95.0
2025-04-04,25,7.0,5.0,0.41666666666666663,1,33.110052925321035,8.277513231330259,20.0
2025-04-05,2,6.0,2.0,0.25,2,174.29469462059046,43.573673655147616,98.75
2025-04-05,3,5.0,11.0,0.6875,4,325.27323708869795,81.31830927217449,38.0
2025-04-05,7,4.0,0.0,0.0,1,118.18248157468956,29.54562039367239,71.0
2025-04-05,8,4.5,1.5,0.25,0,0.0,0.0,70.0
2025-04-05,9,2.0,4.0,0.6666666666666667,0,0.0,0.0,86.0
2025-04-05,10,9.0,1.0,0.09999999999999998,0,0.0,0.0,18.0
2025-04-05,11,4.0,6.0,0.6,0,0.0,0.0,81.0
2025-04-05,12,2.0,4.0,0.6666666666666667,1,24.282621295257382,6.0706553238143455,23.0
2025-04-05,20,5.5,6.5,0.5416666666666666,2,115.91350620515335,28.97837655128834,82.25
2025-04-05,21,3.0,1.0,0.25,0,0.0,0.0,108.0
2025-04-05,23,3.0,3.0,0.5,0,0.0,0.0,53.0
2025-04-05,24,5.0,5.0,0.5,2,320.98494530359324,80.24623632589831,63.0
2025-04-06,1,4.0,4.0,0.5,5,115.60336811996933,28.900842029992333,115.0
2025-04-06,3,8.0,8.0,0.5,0,0.0,0.0,56.0
2025-04-06,6,9.0,1.0,0.09999999999999998,3,358.415362034785,89.60384050869625,117.66666666666667
2025-04-06,9,3.0,3.0,0.5,0,0.0,0.0,117.0
2025-04-06,10,5.0,5.0,0.5,1,70.45131539565838,17.612828848914596,149.0
2025-04-06,11,4.0,6.0,0.6,0,0.0,0.0,78.0
2025-04-06,12,6.0,0.0,0.0,0,0.0,0.0,68.0
2025-04-06,14,11.0,1.0,0.08333333333333337,0,0.0,0.0,89.0
2025-04-06,16,3.0,1.0,0.25,0,0.0,0.0,16.0
2025-04-06,18,8.0,0.0,0.0,0,0.0,0.0,17.0
2025-04-06,20,5.0,7.0,0.5833333333333333,0,0.0,0.0,66.0
2025-04-06,22,11.5,0.5,0.041666666666666685,1,31.397705062315726,7.8494262655789315,81.0
2025-04-06,23,2.0,4.0,0.6666666666666667,0,0.0,0.0,21.0
2025-04-07,1,2.0,6.0,0.75,5,167.57336986376424,41.89334246594106,108.0
2025-04-07,4,1.0,5.0,0.8333333333333334,0,0.0,0.0,94.0
2025-04-07,8,3.0,3.0,0.5,2,119.6133156039918,29.90332890099795,89.0
2025-04-07,10,3.0,7.0,0.7,1,77.20916849534574,19.302292123836434,71.0
2025-04-07,11,3.5,6.5,0.65,0,0.0,0.0,41.0
2025-04-07,13,1.0,15.0,0.9375,1,5.2694015347515135,1.3173503836878784,112.0
2025-04-07,16,3.0,1.0,0.25,0,0.0,0.0,51.0
2025-04-07,17,2.0,6.0,0.75,2,53.24824257714011,13.312060644285028,46.5
2025-04-07,18,5.5,2.5,0.3125,2,138.56047288500758,34.640118221251896,60.5
2025-04-07,19,3.0,1.0,0.25,2,154.57933396742314,38.644833491855785,43.0
2025-04-07,21,1.0,3.0,0.75,1,73.0588774348606,18.26471935871515,180.5
2025-04-08,1,2.0,6.0,0.75,0,0.0,0.0,94.0
2025-04-08,3,5.0,11.0,0.6875,1,41.35249793337979,10.338124483344947,18.0
2025-04-08,6,3.0,7.0,0.7,1,40.928378317796366,10.232094579449091,57.0
2025-04-08,7,1.0,3.0,0.75,1,69.94148194069963,17.485370485174908,48.0
2025-04-08,9,2.0,4.0,0.6666666666666667,0,0.0,0.0,24.0
2025-04-08,12,2.0,4.0,0.6666666666666667,2,164.01392892886454,41.003482232216136,153.5
2025-04-08,15,4.0,6.0,0.6,1,66.35169283933594,16.587923209833985,26.0
2025-04-08,16,1.0,3.0,0.75,1,28.567966441345348,7.141991610336337,76.0
2025-04-08,19,0.0,4.0,1.0,2,154.64315170219217,38.66078792554804,61.5
2025-04-08,22,7.0,5.0,0.4166666666666667,1,9.362843733209578,2.3407109333023945,104.5
2025-04-08,24,8.0,2.0,0.19999999999999996,1,12.733145351012318,3.1832863377530796,39.0
2025-04-09,1,2.0,6.0,0.75,3,258.547210927067,64.63680273176675,52.333333333333336
2025-04-09,3,7.0,9.0,0.5625,0,0.0,0.0,112.0
2025-04-09,6,5.0,5.0,0.5,1,67.9431227847452,16.9857806961863,148.0
2025-04-09,8,4.0,2.0,0.33333333333333337,0,0.0,0.0,18.0
2025-04-09,10,9.0,1.0,0.09999999999999998,1,60.22723760966722,15.056809402416805,275.0
2025-04-09,12,3.0,3.0,0.5,0,0.0,0.0,20.0
2025-04-09,13,11.0,5.0,0.3125,2,390.20183714040235,97.55045928510059,63.5
2025-04-09,14,2.5,9.5,0.7916666666666667,0,0.0,0.0,50.0
2025-04-09,16,2.0,2.0,0.5,1,61.6144514687661,15.403612867191525,117.0
2025-04-09,17,1.0,7.0,0.875,2,343.6981029107633,85.92452572769082,104.0
2025-04-09,24,4.0,6.0,0.6,0,0.0,0.0,32.0
2025-04-10,1,2.0,6.0,0.75,0,0.0,0.0,15.0
2025-04-10,3,1.0,15.0,0.9375,3,135.6606940406884,33.9151735101721,86.66666666666667
2025-04-10,8,6.0,0.0,0.0,1,73.85408766875345,18.463521917188363,116.0
2025-04-10,12,2.0,4.0,0.6666666666666667,2,120.27384731857366,30.068461829643415,55.0
2025-04-10,13,9.5,6.5,0.40625,0,0.0,0.0,110.5
2025-04-10,14,3.0,9.0,0.75,1,12.48053390463341,3.1201334761583523,104.0
2025-04-10,15,3.0,7.0,0.7,0,0.0,0.0,264.0
2025-04-10,20,6.5,5.5,0.4583333333333333,1,23.080817858089375,5.770204464522344,51.0
2025-04-11,3,5.0,11.0,0.6875,0,0.0,0.0,182.0
2025-04-11,6,5.0,5.0,0.5,2,90.34741460060867,22.586853650152168,133.5
2025-04-11,18,1.0,7.0,0.875,0,0.0,0.0,110.0
2025-04-11,19,0.0,4.0,1.0,1,17.969077477620463,4.492269369405116,99.0
2025-04-11,20,10.5,1.5,0.125,1,42.3847032512286,10.59617581280715,92.5
2025-04-11,22,12.0,0.0,0.0,1,130.84906551053587,32.712266377633966,99.0
2025-04-11,23,1.0,5.0,0.8333333333333334,0,0.0,0.0,101.0
2025-04-11,24,4.0,6.0,0.6,0,0.0,0.0,72.0
2025-04-12,1,3.0,5.0,0.625,0,0.0,0.0,68.0
2025-04-12,5,5.0,5.0,0.5,0,0.0,0.0,95.0
2025-04-12,11,6.0,4.0,0.4,2,217.65983322745402,54.414958306863504,125.0
2025-04-12,12,3.0,3.0,0.5,3,286.8864322781885,71.72160806954713,114.0
2025-04-12,13,7.0,9.0,0.5625,0,0.0,0.0,184.0
2025-04-12,15,9.0,1.0,0.09999999999999998,1,11.251246886791499,2.8128117216978747,114.0
2025-04-12,18,5.0,3.0,0.375,1,28.985186573633545,7.246296643408386,97.0
2025-04-12,25,6.0,6.0,0.5,1,305.48564619238635,76.37141154809659,42.0
2025-04-13,1,6.0,2.0,0.25,0,0.0,0.0,59.0
2025-04-13,2,4.0,4.0,0.5,0,0.0,0.0,16.0
2025-04-13,3,10.0,6.0,0.375,0,0.0,0.0,74.0
2025-04-13,6,9.0,1.0,0.09999999999999998,0,0.0,0.0,81.0
2025-04-13,12,3.5,2.5,0.4166666666666667,3,194.97785698473749,48.74446424618437,63.833333333333336
2025-04-13,17,4.0,4.0,0.5,0,0.0,0.0,15.0
2025-04-13,19,4.0,0.0,0.0,0,0.0,0.0,76.0
2025-04-13,20,6.0,6.0,0.5,0,0.0,0.0,91.0
2025-04-13,21,2.0,2.0,0.5,1,85.44588085677438,21.361470214193595,82.5
2025-04-14,1,5.0,3.0,0.375,0,0.0,0.0,105.0
2025-04-14,6,5.5,4.5,0.45,3,138.46306742035858,34.615766855089646,78.33333333333333
2025-04-14,9,1.0,5.0,0.8333333333333334,1,123.70883146489267,30.927207866223167,111.0
2025-04-14,10,1.0,9.0,0.9,2,97.45404409442924,24.36351102360731,90.0
2025-04-14,13,12.0,4.0,0.25,1,92.48792301063425,23.121980752658562,34.0
2025-04-14,14,2.0,10.0,0.8333333333333334,2,272.62184271085323,68.15546067771331,79.5
2025-04-14,15,2.5,7.5,0.75,3,265.82178645549374,66.45544661387343,101.5
2025-04-14,17,1.5,6.5,0.8125,1,21.623239478234755,5.405809869558689,72.0
2025-04-14,19,1.0,3.0,0.75,0,0.0,0.0,175.0
2025-04-14,22,3.0,9.0,0.75,1,71.7698859189711,17.942471479742775,191.0
2025-04-14,25,7.0,5.0,0.4166666666666667,1,37.04325923141478,9.260814807853695,75.5
2025-04-15,2,7.0,1.0,0.125,2,254.1294733103282,63.53236832758205,55.5
2025-04-15,7,1.0,3.0,0.75,4,100.94625218423687,25.236563046059217,54.25
2025-04-15,8,2.0,4.0,0.6666666666666667,0,0.0,0.0,27.0
2025-04-15,13,7.5,8.5,0.53125,3,275.0999853838799,68.77499634596998,45.5
2025-04-15,14,4.0,8.0,0.6666666666666667,0,0.0,0.0,92.0
2025-04-15,15,4.0,6.0,0.6,2,302.36628092416413,75.59157023104103,159.5
2025-04-15,16,4.0,0.0,0.0,0,0.0,0.0,15.0
2025-04-15,18,4.5,3.5,0.4375,0,0.0,0.0,102.0
2025-04-15,19,2.3333333333333335,1.6666666666666667,0.4166666666666667,1,47.42061489586606,11.855153723966515,24.333333333333332
2025-04-15,21,3.0,1.0,0.25,0,0.0,0.0,116.0
2025-04-15,22,7.0,5.0,0.41666666666666663,1,290.488777247603,72.62219431190076,55.0
2025-04-16,7,4.0,0.0,0.0,1,48.27902297132299,12.069755742830747,33.0
2025-04-16,8,4.0,2.0,0.33333333333333337,0,0.0,0.0,81.0
2025-04-16,13,15.0,1.0,0.0625,1,63.22270621676239,15.805676554190597,214.0
2025-04-16,15,1.0,9.0,0.9,0,0.0,0.0,129.0
2025-04-16,19,2.5,1.5,0.375,3,506.8770506837856,126.7192626709464,103.5
2025-04-17,1,1.0,7.0,0.875,0,0.0,0.0,45.0
2025-04-17,4,5.0,1.0,0.16666666666666663,0,0.0,0.0,54.0
2025-04-17,6,9.0,1.0,0.09999999999999998,0,0.0,0.0,42.0
2025-04-17,7,2.0,2.0,0.5,0,0.0,0.0,65.0
2025-04-17,8,1.0,5.0,0.8333333333333334,3,260.9509551849756,65.2377387962439,66.66666666666667
2025-04-17,11,6.5,3.5,0.35,1,83.78513256686328,20.94628314171582,96.0
2025-04-17,18,2.0,6.0,0.75,0,0.0,0.0,27.0
2025-04-17,24,2.5,7.5,0.75,1,39.925785181209946,9.981446295302487,69.5
2025-04-18,2,4.5,3.5,0.4375,1,64.04071113850927,16.010177784627317,57.5
2025-04-18,3,6.0,10.0,0.625,1,271.85099990268753,67.96274997567188,21.0
2025-04-18,4,2.0,4.0,0.6666666666666667,0,0.0,0.0,22.0
2025-04-18,6,8.0,2.0,0.19999999999999996,0,0.0,0.0,35.0
2025-04-18,7,4.0,0.0,0.0,1,7.369346046699875,1.8423365116749688,212.0
2025-04-18,12,6.0,0.0,0.0,0,0.0,0.0,67.0
2025-04-18,14,11.0,1.0,0.08333333333333337,2,70.03855596495603,17.509638991239008,45.0
2025-04-18,15,3.0,7.0,0.7,0,0.0,0.0,29.0
2025-04-18,17,5.75,2.25,0.28125,2,95.83071031827316,23.95767757956829,65.5
2025-04-18,19,3.0,1.0,0.25,0,0.0,0.0,115.0
2025-04-18,20,6.0,6.0,0.5,1,6.503851286004391,1.6259628215010977,285.5
2025-04-18,21,0.0,4.0,1.0,0,0.0,0.0,195.0
2025-04-18,22,11.0,1.0,0.08333333333333337,0,0.0,0.0,100.0
2025-04-19,2,6.5,1.5,0.1875,0,0.0,0.0,48.5
2025-04-19,3,9.0,7.0,0.4375,1,61.75654092364681,15.439135230911702,65.5
2025-04-19,4,3.0,3.0,0.5,1,41.65000251799685,10.412500629499213,85.0
2025-04-19,5,9.0,1.0,0.09999999999999998,0,0.0,0.0,51.0
2025-04-19,8,3.0,3.0,0.5,4,175.27986199404702,43.819965498511756,125.0
2025-04-19,9,6.0,0.0,0.0,0,0.0,0.0,109.0
2025-04-19,10,10.0,0.0,0.0,2,52.43226077728083,13.108065194320208,94.5
2025-04-19,11,4.0,6.0,0.6,0,0.0,0.0,88.0
2025-04-19,13,9.0,7.0,0.4375,1,117.90749761897166,29.476874404742915,77.0
2025-04-19,14,6.0,6.0,0.5,0,0.0,0.0,16.0
2025-04-19,15,5.0,5.0,0.5,1,91.97816051474926,22.994540128687316,27.0
2025-04-19,16,3.0,1.0,0.25,2,98.33741772561498,24.584354431403746,73.0
2025-04-19,17,5.0,3.0,0.375,1,265.24781790244253,66.31195447561063,52.0
2025-04-20,1,7.0,1.0,0.125,0,0.0,0.0,213.0
2025-04-20,7,2.0,2.0,0.5,1,14.36353765907007,3.5908844147675176,72.0
2025-04-20,11,5.0,5.0,0.5,4,168.5402253056446,42.13505632641115,104.5
2025-04-20,15,4.0,6.0,0.6,0,0.0,0.0,178.0
2025-04-20,16,4.0,0.0,0.0,1,55.1866524828268,13.7966631207067,52.0
2025-04-20,17,7.0,1.0,0.125,0,0.0,0.0,116.0
