timestamp,station_id,station_name,latitude,longitude,total_slots,available_slots,occupied_slots,occupancy_rate,n_charging_sessions,total_kwh,revenue,avg_session_duration,charger_type,location_type
2025-08-27 02:10:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,0,0.0,0.0,89.0,AC,residential
2025-08-27 14:56:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,0,0.0,0.0,116.0,AC,residential
2025-08-28 21:31:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,3,406.12719447388366,101.53179861847092,133.66666666666666,AC,residential
2025-08-29 04:33:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,0,0.0,0.0,24.0,AC,residential
2025-08-31 03:52:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,0,0.0,0.0,180.0,AC,residential
2025-09-01 19:30:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,1,5,0.8333333333333334,1,29.141432344632033,7.285358086158008,31.0,AC,residential
2025-09-04 06:14:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,5,1,0.16666666666666663,0,0.0,0.0,223.0,AC,residential
2025-09-04 15:47:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,1,52.6033148559657,13.150828713991425,116.0,AC,residential
2025-09-08 17:14:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,1,5,0.8333333333333334,1,5.365407738336863,1.3413519345842158,67.0,AC,residential
2025-09-08 17:34:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,1,5,0.8333333333333334,0,0.0,0.0,96.0,AC,residential
2025-09-09 02:39:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,0,0.0,0.0,265.0,AC,residential
2025-09-10 05:20:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,5,1,0.16666666666666663,3,135.46309871688655,33.86577467922164,124.33333333333333,AC,residential
2025-09-10 17:20:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,1,5,0.8333333333333334,1,106.90399400718506,26.725998501796266,115.0,AC,residential
2025-09-11 14:07:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,0,0.0,0.0,32.0,AC,residential
2025-09-12 22:13:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,4,2,0.33333333333333337,0,0.0,0.0,57.0,AC,residential
2025-09-15 13:42:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,3,102.35481588957342,25.588703972393354,78.0,AC,residential
2025-09-16 02:38:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,2,121.86897561840189,30.467243904600473,107.5,AC,residential
2025-09-17 14:17:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,0,0.0,0.0,18.0,AC,residential
2025-09-18 02:56:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,0,0.0,0.0,67.0,AC,residential
2025-09-19 13:57:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,0,0.0,0.0,69.0,AC,residential
2025-09-21 05:42:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,5,1,0.16666666666666663,0,0.0,0.0,111.0,AC,residential
2025-09-24 08:48:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,1,64.68785716569177,16.171964291422942,42.0,AC,residential
2025-09-30 03:02:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,0,0.0,0.0,59.0,AC,residential
2025-09-30 14:56:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,1,69.34239395796668,17.33559848949167,51.0,AC,residential
2025-10-01 23:20:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,5,1,0.16666666666666663,1,81.52940990937448,20.38235247734362,110.0,AC,residential
2025-10-02 06:57:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,4,2,0.33333333333333337,1,38.019168396448094,9.504792099112024,114.0,AC,residential
2025-10-08 01:19:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,0,0.0,0.0,26.0,AC,residential
2025-10-09 07:34:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,4,2,0.33333333333333337,2,240.37650269904083,60.09412567476021,58.5,AC,residential
2025-10-10 19:13:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,1,5,0.8333333333333334,0,0.0,0.0,91.0,AC,residential
2025-10-10 19:31:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,1,5,0.8333333333333334,0,0.0,0.0,86.0,AC,residential
2025-10-11 19:49:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,1,67.57890141970559,16.894725354926397,48.0,AC,residential
2025-10-13 13:33:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,0,0.0,0.0,117.0,AC,residential
2025-10-17 01:19:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,5,1,0.16666666666666663,0,0.0,0.0,152.0,AC,residential
2025-10-18 10:33:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,1,39.36370948013678,9.840927370034194,40.0,AC,residential
2025-10-18 18:08:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,3,356.45252272061464,89.11313068015366,34.0,AC,residential
2025-10-19 11:48:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,3,3,0.5,0,0.0,0.0,241.0,AC,residential
2025-10-20 04:38:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,0,0.0,0.0,46.0,AC,residential
2025-10-26 08:27:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,3,3,0.5,2,75.12008651621987,18.780021629054968,69.0,AC,residential
2025-10-27 05:26:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,5,1,0.16666666666666663,0,0.0,0.0,102.0,AC,residential
2025-10-31 17:19:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,1,5,0.8333333333333334,0,0.0,0.0,110.0,AC,residential
2025-11-01 08:33:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,3,3,0.5,1,70.01924125869911,17.504810314674778,63.0,AC,residential
2025-11-01 15:20:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,3,3,0.5,1,20.61871620079878,5.154679050199695,62.0,AC,residential
2025-11-06 00:06:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,0,0.0,0.0,245.0,AC,residential
2025-11-06 08:14:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,6,321.212935477228,80.303233869307,118.5,AC,residential
2025-11-07 17:30:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,1,5,0.8333333333333334,1,78.5422007933412,19.6355501983353,18.0,AC,residential
2025-11-08 08:56:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,3,176.3251028625626,44.08127571564065,24.0,AC,residential
2025-11-11 08:32:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,1,54.037900141098966,13.509475035274741,82.0,AC,residential
2025-11-11 15:27:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,0,0.0,0.0,39.0,AC,residential
2025-11-11 18:25:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,1,5,0.8333333333333334,3,77.19504197493778,19.298760493734445,114.33333333333333,AC,residential
2025-11-12 00:12:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,0,0.0,0.0,51.0,AC,residential
2025-11-12 12:29:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,0,0.0,0.0,102.0,AC,residential
2025-11-23 07:32:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,5,1,0.16666666666666663,1,226.60286531783152,56.65071632945788,133.0,AC,residential
2025-11-23 14:38:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,4,2,0.33333333333333337,1,10.123329589253,2.53083239731325,41.0,AC,residential
2025-11-26 20:37:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,1,5,0.8333333333333334,0,0.0,0.0,17.0,AC,residential
2025-11-28 01:12:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,1,75.48741774236801,18.871854435592002,68.0,AC,residential
2025-11-28 14:48:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,0,0.0,0.0,105.0,AC,residential
2025-12-01 13:24:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,0,0.0,0.0,44.0,AC,residential
2025-12-03 20:11:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,1,9.109176311943898,2.2772940779859745,100.0,AC,residential
2025-12-05 07:53:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,3,3,0.5,1,89.34314462571224,22.33578615642806,66.0,AC,residential
2025-12-06 01:55:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,0,0.0,0.0,85.0,AC,residential
2025-12-06 10:48:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,3,3,0.5,0,0.0,0.0,95.0,AC,residential
2025-12-08 15:02:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,1,5,0.8333333333333334,2,102.64191911843156,25.66047977960789,32.5,AC,residential
2025-12-09 00:43:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,1,197.20672665791005,49.30168166447751,57.0,AC,residential
2025-12-10 05:14:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,0,0.0,0.0,33.0,AC,residential
2025-12-10 15:40:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,0,0.0,0.0,74.0,AC,residential
2025-12-11 04:20:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,1,8.83115935897915,2.2077898397447875,20.0,AC,residential
2025-12-11 19:28:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,1,5,0.8333333333333334,0,0.0,0.0,40.0,AC,residential
2025-12-12 08:54:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,2,132.39450283023982,33.098625707559954,191.0,AC,residential
2025-12-14 09:15:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,3,3,0.5,0,0.0,0.0,18.0,AC,residential
2025-12-15 07:52:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,4,2,0.33333333333333337,1,33.97587767896362,8.493969419740905,36.0,AC,residential
2025-12-15 11:32:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,1,5,0.8333333333333334,0,0.0,0.0,55.0,AC,residential
2025-12-17 19:22:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,1,5,0.8333333333333334,2,101.11022781124106,25.277556952810265,59.0,AC,residential
2025-12-18 22:53:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,3,3,0.5,2,130.94660366270784,32.73665091567696,103.5,AC,residential
2025-12-19 03:58:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,6,0,0.0,0,0.0,0.0,116.0,AC,residential
2025-12-20 07:31:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,4,2,0.33333333333333337,1,31.69650770926684,7.92412692731671,40.0,AC,residential
2025-12-21 18:33:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,3,3,0.5,0,0.0,0.0,42.0,AC,residential
2025-12-22 08:27:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,0,0.0,0.0,258.0,AC,residential
2025-12-25 08:58:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,3,216.67993680394454,54.169984200986136,46.0,AC,residential
2025-12-25 13:31:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,3,3,0.5,0,0.0,0.0,110.0,AC,residential
2025-12-26 09:11:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,1,5,0.8333333333333334,0,0.0,0.0,24.0,AC,residential
2025-12-26 12:22:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,0,0.0,0.0,46.0,AC,residential
2025-12-26 13:45:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,0,0.0,0.0,27.0,AC,residential
2025-12-27 14:27:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,3,3,0.5,0,0.0,0.0,117.0,AC,residential
2025-12-27 17:37:00,8,Charging Station 8,28.52150897038029,77.08526206184365,6,2,4,0.6666666666666667,0,0.0,0.0,40.0,AC,residential
2025-01-01 20:11:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,1,53.68646224826912,13.42161556206728,28.0,AC,parking
2025-01-05 16:55:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,1,120.80378321054602,30.200945802636504,221.0,AC,parking
2025-01-10 00:06:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,5,1,0.16666666666666663,0,0.0,0.0,18.0,AC,parking
2025-01-14 20:58:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,1,249.97589417499532,62.49397354374883,77.0,AC,parking
2025-01-15 00:31:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,6,0,0.0,0,0.0,0.0,100.0,AC,parking
2025-01-15 11:20:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,0,0.0,0.0,91.0,AC,parking
2025-01-16 15:33:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,1,33.63778723378978,8.409446808447445,68.0,AC,parking
2025-01-16 17:23:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,1,5,0.8333333333333334,0,0.0,0.0,66.0,AC,parking
2025-01-19 08:20:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,4,2,0.33333333333333337,0,0.0,0.0,21.0,AC,parking
2025-01-19 12:23:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,4,2,0.33333333333333337,1,81.80056290305862,20.450140725764655,27.0,AC,parking
2025-01-22 05:30:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,5,1,0.16666666666666663,0,0.0,0.0,72.0,AC,parking
2025-01-22 13:30:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,0,0.0,0.0,98.0,AC,parking
2025-01-23 06:55:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,5,1,0.16666666666666663,2,131.9647373099384,32.9911843274846,114.0,AC,parking
2025-01-28 11:02:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,1,5,0.8333333333333334,0,0.0,0.0,110.0,AC,parking
2025-01-29 10:27:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,1,5,0.8333333333333334,0,0.0,0.0,81.0,AC,parking
2025-02-02 00:50:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,5,1,0.16666666666666663,1,80.91585487678651,20.228963719196628,42.0,AC,parking
2025-02-03 10:00:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,1,5,0.8333333333333334,1,83.44339098520234,20.860847746300585,77.0,AC,parking
2025-02-03 17:21:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,1,5,0.8333333333333334,0,0.0,0.0,21.0,AC,parking
2025-02-04 10:43:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,1,5,0.8333333333333334,0,0.0,0.0,33.0,AC,parking
2025-02-04 22:19:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,2,162.9951517454677,40.748787936366924,97.0,AC,parking
2025-02-07 09:23:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,1,5,0.8333333333333334,0,0.0,0.0,79.0,AC,parking
2025-02-08 01:14:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,6,0,0.0,0,0.0,0.0,62.0,AC,parking
2025-02-08 18:03:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,4,217.78718744627378,54.446796861568444,159.0,AC,parking
2025-02-11 20:39:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,1,5,0.8333333333333334,2,82.3002051263779,20.575051281594476,92.5,AC,parking
2025-02-12 21:17:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,2,28.180824114047155,7.045206028511789,84.5,AC,parking
2025-02-13 07:23:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,4,2,0.33333333333333337,0,0.0,0.0,61.0,AC,parking
2025-02-13 16:44:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,1,5,0.8333333333333334,0,0.0,0.0,113.0,AC,parking
2025-02-14 15:18:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,1,5,0.8333333333333334,0,0.0,0.0,81.0,AC,parking
2025-02-16 15:42:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,2,75.08626426354837,18.771566065887093,119.0,AC,parking
2025-02-18 00:40:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,5,1,0.16666666666666663,0,0.0,0.0,27.0,AC,parking
2025-02-18 01:10:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,6,0,0.0,0,0.0,0.0,63.0,AC,parking
2025-02-18 03:19:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,6,0,0.0,1,102.77977380088562,25.694943450221405,29.0,AC,parking
2025-02-18 20:13:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,0,0.0,0.0,170.0,AC,parking
2025-02-19 06:08:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,5,1,0.16666666666666663,0,0.0,0.0,47.0,AC,parking
2025-02-23 15:34:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,0,0.0,0.0,25.0,AC,parking
2025-02-26 04:30:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,5,1,0.16666666666666663,0,0.0,0.0,76.0,AC,parking
2025-02-26 22:07:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,4,2,0.33333333333333337,0,0.0,0.0,218.0,AC,parking
2025-02-27 03:24:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,5,1,0.16666666666666663,0,0.0,0.0,20.0,AC,parking
2025-03-06 03:49:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,6,0,0.0,2,101.27648611054576,25.31912152763644,144.5,AC,parking
2025-03-07 11:21:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,1,103.04809865406888,25.76202466351722,67.0,AC,parking
2025-03-09 16:42:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,0,0.0,0.0,47.0,AC,parking
2025-03-11 15:23:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,0,0.0,0.0,104.0,AC,parking
2025-03-12 07:49:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,0,0.0,0.0,102.0,AC,parking
2025-03-14 06:19:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,4,2,0.33333333333333337,1,95.66427853960926,23.916069634902314,48.0,AC,parking
2025-03-17 11:57:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,1,5,0.8333333333333334,1,102.53838700602833,25.634596751507083,46.0,AC,parking
2025-03-18 08:57:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,1,61.3772123950654,15.34430309876635,28.0,AC,parking
2025-03-22 06:17:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,5,1,0.16666666666666663,1,107.54087142608086,26.885217856520214,163.0,AC,parking
2025-03-22 21:59:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,4,2,0.33333333333333337,2,36.66585018598195,9.166462546495488,79.5,AC,parking
2025-03-22 22:49:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,4,2,0.33333333333333337,0,0.0,0.0,22.0,AC,parking
2025-03-23 08:03:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,3,290.8625478711214,72.71563696778036,89.66666666666667,AC,parking
2025-03-23 08:48:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,0,0.0,0.0,110.0,AC,parking
2025-03-26 05:21:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,6,0,0.0,1,118.49172325792286,29.622930814480714,50.0,AC,parking
2025-03-29 21:56:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,0,0.0,0.0,88.0,AC,parking
2025-03-31 02:06:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,6,0,0.0,0,0.0,0.0,110.0,AC,parking
2025-04-04 22:19:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,4,2,0.33333333333333337,0,0.0,0.0,99.0,AC,parking
2025-04-05 16:40:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,0,0.0,0.0,86.0,AC,parking
2025-04-06 08:41:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,0,0.0,0.0,117.0,AC,parking
2025-04-08 11:02:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,0,0.0,0.0,24.0,AC,parking
2025-04-14 08:31:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,1,5,0.8333333333333334,1,123.70883146489267,30.927207866223167,111.0,AC,parking
2025-04-19 04:09:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,6,0,0.0,0,0.0,0.0,109.0,AC,parking
2025-04-22 03:17:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,6,0,0.0,0,0.0,0.0,17.0,AC,parking
2025-04-24 07:30:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,0,0.0,0.0,84.0,AC,parking
2025-04-25 06:51:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,5,1,0.16666666666666663,1,39.58716171006829,9.896790427517072,29.0,AC,parking
2025-05-02 20:14:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,1,90.28204353823368,22.57051088455842,103.0,AC,parking
2025-05-10 13:54:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,1,92.58902311072414,23.147255777681035,89.0,AC,parking
2025-05-10 19:57:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,0,0.0,0.0,81.0,AC,parking
2025-05-12 03:07:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,6,0,0.0,0,0.0,0.0,259.0,AC,parking
2025-05-13 10:11:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,1,5,0.8333333333333334,2,115.10412966861882,28.776032417154706,79.5,AC,parking
2025-05-13 13:04:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,0,0.0,0.0,90.0,AC,parking
2025-05-13 20:54:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,1,22.11202693685276,5.52800673421319,89.0,AC,parking
2025-05-14 20:32:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,2,62.36659335159428,15.59164833789857,64.5,AC,parking
2025-05-15 20:00:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,0,0.0,0.0,76.0,AC,parking
2025-05-16 13:01:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,0,0.0,0.0,18.0,AC,parking
2025-05-16 14:39:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,1,131.37145203749645,32.84286300937411,109.0,AC,parking
2025-05-18 10:19:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,0,0.0,0.0,106.0,AC,parking
2025-05-18 17:22:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,0,0.0,0.0,110.0,AC,parking
2025-05-22 12:14:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,3,99.79315917105154,24.948289792762885,49.333333333333336,AC,parking
2025-05-22 14:51:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,0,0.0,0.0,124.0,AC,parking
2025-05-24 03:10:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,6,0,0.0,2,121.454619581204,30.363654895301,88.0,AC,parking
2025-05-26 02:17:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,6,0,0.0,1,6.427428085907126,1.6068570214767814,101.0,AC,parking
2025-05-26 14:00:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,0,0.0,0.0,26.0,AC,parking
2025-06-03 20:07:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,1,5,0.8333333333333334,1,89.7256628475281,22.431415711882025,67.0,AC,parking
2025-06-07 10:58:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,0,0.0,0.0,197.0,AC,parking
2025-06-08 14:42:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,4,2,0.33333333333333337,0,0.0,0.0,17.0,AC,parking
2025-06-11 15:08:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,1,38.44162501715547,9.610406254288867,23.0,AC,parking
2025-06-12 03:41:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,6,0,0.0,0,0.0,0.0,116.0,AC,parking
2025-06-16 09:25:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,1,5,0.8333333333333334,0,0.0,0.0,76.0,AC,parking
2025-06-22 07:21:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,4,2,0.33333333333333337,1,89.3752191241683,22.343804781042074,81.0,AC,parking
2025-06-25 14:37:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,1,55.26041345378043,13.815103363445107,27.0,AC,parking
2025-06-28 09:45:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,0,0.0,0.0,57.0,AC,parking
2025-06-29 10:27:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,0,0.0,0.0,241.0,AC,parking
2025-06-29 14:33:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,4,2,0.33333333333333337,1,72.45899521673286,18.114748804183215,98.0,AC,parking
2025-07-03 22:17:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,4,2,0.33333333333333337,0,0.0,0.0,87.0,AC,parking
2025-07-06 06:42:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,6,0,0.0,1,82.34863795960918,20.587159489902294,36.0,AC,parking
2025-07-06 11:48:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,0,0.0,0.0,246.0,AC,parking
2025-07-09 14:19:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,0,0.0,0.0,39.0,AC,parking
2025-07-09 17:24:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,0,6,1.0,1,63.97483813381421,15.993709533453552,92.0,AC,parking
2025-07-11 20:56:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,2,4,0.6666666666666667,0,0.0,0.0,47.0,AC,parking
2025-07-11 22:44:00,9,Charging Station 9,28.512657643569106,77.19270825126996,6,3,3,0.5,0,0.0,0.0,50.0,AC,parking
